game_id,start_time,end_time,time_class,rules,white_username,white_result,black_username,black_result,moves,nMoves,blackMoves,whiteMoves,nBlackMoves,nWhiteMoves
1147625033,2015-05-10T15:41:37,2015-05-10T15:42:49,Bullet,ChessRule,13406396,timeout,1005308,win,"['e4', 'Nc6', 'd4', 'd5', 'e5', 'Bf5', 'g4', 'Be4', 'f3', 'Bg6', 'h4', 'h5', 'e6', 'fxe6', 'Bd3', 'Bxd3', 'Qxd3', 'Qd6', 'Qg6+', 'Kd7', 'Ne2', 'e5', 'Qf5+', 'Qe6', 'Nbc3', 'Qxf5', 'gxf5', 'Nf6', 'dxe5', 'Nxe5', 'Kf2', 'e6', 'Be3', 'exf5', 'Rad1', 'c6', 'Nd4', 'g6', 'Rhg1', 'Bc5', 'Na4', 'Bd6', 'b3', 'Rae8', 'c4', 'Rhf8', 'Bh6', 'Rf7', 'Bg5', 'dxc4', 'bxc4', 'Kc7', 'Bxf6', 'Rxf6', 'c5', 'Bf8', 'Nb3', 'Bh6', 'Nc3', 'Nc4', 'Rge1', 'Rfe6', 'Rxe6', 'Rxe6', 'Kg3', 'a5', 'Nd4', 'Re7', 'a4', 'Be3', 'Nb3', 'Rd7', 'Re1', 'f4+', 'Kh3', 'Rd3', 'Ne4', 'Rxb3', 'Nf6', 'Bxc5', 'Rd1', 'Nd6', 'Ne4', 'Nf5', 'Kg2', 'Re3', 'Kh2', 'Re2+', 'Kh3', 'Rxe4', '0-1']",91,"['e4', 'd4', 'e5', 'g4', 'f3', 'h4', 'e6', 'Bd3', 'Qxd3', 'Qg6+', 'Ne2', 'Qf5+', 'Nbc3', 'gxf5', 'dxe5', 'Kf2', 'Be3', 'Rad1', 'Nd4', 'Rhg1', 'Na4', 'b3', 'c4', 'Bh6', 'Bg5', 'bxc4', 'Bxf6', 'c5', 'Nb3', 'Nc3', 'Rge1', 'Rxe6', 'Kg3', 'Nd4', 'a4', 'Nb3', 'Re1', 'Kh3', 'Ne4', 'Nf6', 'Rd1', 'Ne4', 'Kg2', 'Kh2', 'Kh3', '0-1']","['Nc6', 'd5', 'Bf5', 'Be4', 'Bg6', 'h5', 'fxe6', 'Bxd3', 'Qd6', 'Kd7', 'e5', 'Qe6', 'Qxf5', 'Nf6', 'Nxe5', 'e6', 'exf5', 'c6', 'g6', 'Bc5', 'Bd6', 'Rae8', 'Rhf8', 'Rf7', 'dxc4', 'Kc7', 'Rxf6', 'Bf8', 'Bh6', 'Nc4', 'Rfe6', 'Rxe6', 'a5', 'Re7', 'Be3', 'Rd7', 'f4+', 'Rd3', 'Rxb3', 'Bxc5', 'Nd6', 'Nf5', 'Re3', 'Re2+', 'Rxe4']",46,45
1147626574,2015-05-10T15:42:10,2015-05-10T15:43:43,Bullet,ChessRule,8604070,win,2810964,resigned,"['d4', 'f5', 'Nf3', 'Nf6', 'g3', 'd6', 'Bg2', 'g6', 'O-O', 'Bg7', 'Re1', 'O-O', 'Nbd2', 'c6', 'c3', 'Qe8', 'e4', 'fxe4', 'Nxe4', 'Nxe4', 'Rxe4', 'Bf5', 'Re1', 'Bg4', 'h3', 'Bxf3', 'Bxf3', 'Qf7', 'Kg2', 'e5', 'dxe5', 'dxe5', 'Be3', 'Nd7', 'Qb3', 'Qxb3', 'axb3', 'b6', 'b4', 'Rf7', 'Bxc6', 'Raf8', 'Bd5', '1-0']",44,"['d4', 'Nf3', 'g3', 'Bg2', 'O-O', 'Re1', 'Nbd2', 'c3', 'e4', 'Nxe4', 'Rxe4', 'Re1', 'h3', 'Bxf3', 'Kg2', 'dxe5', 'Be3', 'Qb3', 'axb3', 'b4', 'Bxc6', 'Bd5']","['f5', 'Nf6', 'd6', 'g6', 'Bg7', 'O-O', 'c6', 'Qe8', 'fxe4', 'Nxe4', 'Bf5', 'Bg4', 'Bxf3', 'Qf7', 'e5', 'dxe5', 'Nd7', 'Qxb3', 'b6', 'Rf7', 'Raf8', '1-0']",22,22
1147627148,2015-05-10T15:44:20,2015-05-10T15:46:03,Bullet,ChessRule,13300628,resigned,5008123,win,"['e4', 'Nc6', 'd4', 'd5', 'e5', 'Bf5', 'g4', 'Be4', 'f3', 'Bg6', 'h4', 'h5', 'e6', 'fxe6', 'Bd3', 'Bxd3', 'Qxd3', 'Qd6', 'Qg6+', 'Kd7', 'Ne2', 'e5', 'Qd3', 'exd4', 'Nxd4', 'Nxd4', 'Qxd4', 'Qg3+', 'Qf2', 'Qxf2+', 'Kxf2', 'hxg4', 'fxg4', 'Nf6', 'Kg3', 'Ne4+', 'Kg2', 'e6', 'Bf4', 'Be7', 'h5', 'Raf8', 'Be3', 'c5', 'c3', 'e5', 'Nd2', 'Nxd2', 'Bxd2', 'd4', 'Rae1', 'Bd6', 'g5', 'Rf5', 'h6', 'gxh6', 'Rxh6', 'Rg8', 'Kh3', 'e4', 'Rxe4', 'Rf2', 'Rxd6+', 'Kxd6', 'Bf4+', 'Kd5', 'Re5+', 'Kc4', 'Kg4', 'dxc3', 'bxc3', 'b6', 'a4', 'Kxc3', 'Re7', 'c4', 'Be5+', 'Kb3', 'Rxa7', 'c3', 'Rc7', 'c2', 'Rc3+', 'Kxa4', 'Kh5', 'b5', 'g6', 'b4', 'Rc4', 'Kb3', 'Rc7', 'Rf5+', 'Kh6', 'Rxe5', 'Kh7', 'Rxg6', 'Kxg6', 'Re1', 'Rc3+', 'bxc3', '0-1']",101,"['e4', 'd4', 'e5', 'g4', 'f3', 'h4', 'e6', 'Bd3', 'Qxd3', 'Qg6+', 'Ne2', 'Qd3', 'Nxd4', 'Qxd4', 'Qf2', 'Kxf2', 'fxg4', 'Kg3', 'Kg2', 'Bf4', 'h5', 'Be3', 'c3', 'Nd2', 'Bxd2', 'Rae1', 'g5', 'h6', 'Rxh6', 'Kh3', 'Rxe4', 'Rxd6+', 'Bf4+', 'Re5+', 'Kg4', 'bxc3', 'a4', 'Re7', 'Be5+', 'Rxa7', 'Rc7', 'Rc3+', 'Kh5', 'g6', 'Rc4', 'Rc7', 'Kh6', 'Kh7', 'Kxg6', 'Rc3+', '0-1']","['Nc6', 'd5', 'Bf5', 'Be4', 'Bg6', 'h5', 'fxe6', 'Bxd3', 'Qd6', 'Kd7', 'e5', 'exd4', 'Nxd4', 'Qg3+', 'Qxf2+', 'hxg4', 'Nf6', 'Ne4+', 'e6', 'Be7', 'Raf8', 'c5', 'e5', 'Nxd2', 'd4', 'Bd6', 'Rf5', 'gxh6', 'Rg8', 'e4', 'Rf2', 'Kxd6', 'Kd5', 'Kc4', 'dxc3', 'b6', 'Kxc3', 'c4', 'Kb3', 'c3', 'c2', 'Kxa4', 'b5', 'b4', 'Kb3', 'Rf5+', 'Rxe5', 'Rxg6', 'Re1', 'bxc3']",51,50
1147628712,2015-05-10T15:45:44,2015-05-10T15:47:32,Bullet,ChessRule,13602993,win,24605611,resigned,"['d4', 'f5', 'Nf3', 'Nf6', 'g3', 'g6', 'Bg2', 'Bg7', 'O-O', 'd6', 'Re1', 'O-O', 'Nbd2', 'd5', 'c4', 'c6', 'Ne5', 'e6', 'Ndf3', 'Kh8', 'Qc2', 'Nbd7', 'Nd3', 'Ne4', 'b3', 'b6', 'Bb2', 'Ba6', 'cxd5', 'cxd5', 'Qc6', 'Qe7', 'Rac1', 'Rac8', 'Qa4', 'Nb8', 'Ba3', 'Nd6', 'Nde5', 'Rxc1', 'Rxc1', 'Bxe2', 'Qb4', 'Bxf3', 'Qxd6', 'Qxd6', 'Bxd6', 'Bxg2', 'Bxf8', 'Be4', 'Bxg7+', 'Kxg7', 'Rc7+', 'Kf6', 'Rxa7', '1-0']",56,"['d4', 'Nf3', 'g3', 'Bg2', 'O-O', 'Re1', 'Nbd2', 'c4', 'Ne5', 'Ndf3', 'Qc2', 'Nd3', 'b3', 'Bb2', 'cxd5', 'Qc6', 'Rac1', 'Qa4', 'Ba3', 'Nde5', 'Rxc1', 'Qb4', 'Qxd6', 'Bxd6', 'Bxf8', 'Bxg7+', 'Rc7+', 'Rxa7']","['f5', 'Nf6', 'g6', 'Bg7', 'd6', 'O-O', 'd5', 'c6', 'e6', 'Kh8', 'Nbd7', 'Ne4', 'b6', 'Ba6', 'cxd5', 'Qe7', 'Rac8', 'Nb8', 'Nd6', 'Rxc1', 'Bxe2', 'Bxf3', 'Qxd6', 'Bxg2', 'Be4', 'Kxg7', 'Kf6', '1-0']",28,28
1147629663,2015-05-10T15:48:22,2015-05-10T15:49:43,Bullet,ChessRule,14534215,win,4671660,checkmated,"['e4', 'c5', 'd4', 'cxd4', 'Qxd4', 'Nc6', 'Qe3', 'Nf6', 'Nf3', 'g6', 'Nc3', 'h5', 'Bc4', 'Bh6', 'Qe2', 'Bxc1', 'Rxc1', 'Qa5', 'O-O', 'd6', 'h3', 'Bd7', 'Ng5', 'e6', 'a3', 'Qxg5', 'f4', 'Qc5+', 'Kh1', 'Nd4', 'Qd3', 'Rc8', 'Ba2', 'Bb5', 'Nxb5', 'Nxb5', 'f5', 'exf5', 'exf5', 'Qd4', 'Qxb5+', 'Kf8', 'fxg6', 'fxg6', 'Qxb7', 'd5', 'Qxc8+', 'Kg7', 'Qc7+', 'Kh6', 'Rcd1', 'Qb6', 'Qxb6', 'axb6', 'Rxf6', 'Re8', 'Rxd5', 'Re2', 'Kh2', 'h4', 'Rdd6', 'Rxc2', 'Rxg6+', 'Kh7', 'Bb1', 'Rxb2', 'Rd7+', 'Kh8', 'Rc6', 'Rc2', 'Bxc2', 'b5', 'Rc8#', '1-0']",74,"['e4', 'd4', 'Qxd4', 'Qe3', 'Nf3', 'Nc3', 'Bc4', 'Qe2', 'Rxc1', 'O-O', 'h3', 'Ng5', 'a3', 'f4', 'Kh1', 'Qd3', 'Ba2', 'Nxb5', 'f5', 'exf5', 'Qxb5+', 'fxg6', 'Qxb7', 'Qxc8+', 'Qc7+', 'Rcd1', 'Qxb6', 'Rxf6', 'Rxd5', 'Kh2', 'Rdd6', 'Rxg6+', 'Bb1', 'Rd7+', 'Rc6', 'Bxc2', 'Rc8#']","['c5', 'cxd4', 'Nc6', 'Nf6', 'g6', 'h5', 'Bh6', 'Bxc1', 'Qa5', 'd6', 'Bd7', 'e6', 'Qxg5', 'Qc5+', 'Nd4', 'Rc8', 'Bb5', 'Nxb5', 'exf5', 'Qd4', 'Kf8', 'fxg6', 'd5', 'Kg7', 'Kh6', 'Qb6', 'axb6', 'Re8', 'Re2', 'h4', 'Rxc2', 'Kh7', 'Rxb2', 'Kh8', 'Rc2', 'b5', '1-0']",37,37
1147631095,2015-05-10T15:49:30,2015-05-10T15:51:26,Bullet,ChessRule,13402137,win,12900460,resigned,"['e4', 'e6', 'Nc3', 'd5', 'exd5', 'exd5', 'Nf3', 'd4', 'Ne4', 'Nc6', 'Bc4', 'Nf6', 'd3', 'Nxe4', 'dxe4', 'Bc5', 'O-O', 'O-O', 'Ng5', 'h6', 'Nxf7', 'Rxf7', 'Qh5', 'Qf8', 'Bxf7+', 'Qxf7', 'Qxc5', 'Be6', 'f4', 'Rf8', 'f5', 'Bc4', 'Rf2', 'Ba6', 'Bf4', 'Re8', 'Re1', 'Qf6', 'g4', 'b6', 'Qd5+', 'Kh7', 'e5', 'Qh4', 'Qxc6', 'Qxg4+', 'Rg2', 'Qxf4', 'Qg6+', '1-0']",50,"['e4', 'Nc3', 'exd5', 'Nf3', 'Ne4', 'Bc4', 'd3', 'dxe4', 'O-O', 'Ng5', 'Nxf7', 'Qh5', 'Bxf7+', 'Qxc5', 'f4', 'f5', 'Rf2', 'Bf4', 'Re1', 'g4', 'Qd5+', 'e5', 'Qxc6', 'Rg2', 'Qg6+']","['e6', 'd5', 'exd5', 'd4', 'Nc6', 'Nf6', 'Nxe4', 'Bc5', 'O-O', 'h6', 'Rxf7', 'Qf8', 'Qxf7', 'Be6', 'Rf8', 'Bc4', 'Ba6', 'Re8', 'Qf6', 'b6', 'Kh7', 'Qh4', 'Qxg4+', 'Qxf4', '1-0']",25,25
1147632197,2015-05-10T15:51:28,2015-05-10T15:53:15,Bullet,ChessRule,13509926,resigned,4636546,win,"['e4', 'c5', 'Nf3', 'Nc6', 'c3', 'Nf6', 'e5', 'Nd5', 'd4', 'cxd4', 'cxd4', 'g6', 'Nc3', 'Nxc3', 'bxc3', 'Bg7', 'Bd3', 'O-O', 'O-O', 'd6', 'exd6', 'Qxd6', 'Re1', 'Bg4', 'h3', 'Bxf3', 'Qxf3', 'Rac8', 'Bf4', 'Qa3', 'Be4', 'Na5', 'Re3', 'b6', 'Bd5', 'e6', 'Be4', 'Nc4', 'Rd3', 'Nb2', 'Re3', 'Na4', 'c4', 'Qb2', 'Rb1', 'Qxd4', 'Bd3', 'Rfd8', 'Bg5', 'Rd7', 'Rd1', 'Nc3', 'Rd2', 'h6', 'Bh4', 'Qxh4', '0-1']",57,"['e4', 'Nf3', 'c3', 'e5', 'd4', 'cxd4', 'Nc3', 'bxc3', 'Bd3', 'O-O', 'exd6', 'Re1', 'h3', 'Qxf3', 'Bf4', 'Be4', 'Re3', 'Bd5', 'Be4', 'Rd3', 'Re3', 'c4', 'Rb1', 'Bd3', 'Bg5', 'Rd1', 'Rd2', 'Bh4', '0-1']","['c5', 'Nc6', 'Nf6', 'Nd5', 'cxd4', 'g6', 'Nxc3', 'Bg7', 'O-O', 'd6', 'Qxd6', 'Bg4', 'Bxf3', 'Rac8', 'Qa3', 'Na5', 'b6', 'e6', 'Nc4', 'Nb2', 'Na4', 'Qb2', 'Qxd4', 'Rfd8', 'Rd7', 'Nc3', 'h6', 'Qxh4']",29,28
1147633353,2015-05-10T15:53:28,2015-05-10T15:54:59,Bullet,ChessRule,13400045,checkmated,5013623,win,"['e4', 'e6', 'Nc3', 'd5', 'f4', 'd4', 'Nce2', 'c5', 'd3', 'Nc6', 'Nf3', 'Nf6', 'Ng3', 'h5', 'Be2', 'h4', 'Nf1', 'h3', 'g3', 'e5', 'N1d2', 'Ng4', 'Nc4', 'b5', 'Ncxe5', 'Ncxe5', 'Nxe5', 'Nxe5', 'fxe5', 'Qc7', 'Bg4', 'Qxe5', 'Bxc8', 'Rxc8', 'Qg4', 'Rc6', 'O-O', 'Be7', 'Bf4', 'Qe6', 'Qxg7', 'Bf6', 'Qxh8+', 'Bxh8', 'Rae1', 'c4', 'dxc4', 'bxc4', 'Bd2', 'c3', 'bxc3', 'dxc3', 'Be3', 'Rd6', 'Rb1', 'Kd7', 'Rb7+', 'Kc6', 'Rxa7', 'Qxe4', 'Bf4', 'Qg2#', '0-1']",63,"['e4', 'Nc3', 'f4', 'Nce2', 'd3', 'Nf3', 'Ng3', 'Be2', 'Nf1', 'g3', 'N1d2', 'Nc4', 'Ncxe5', 'Nxe5', 'fxe5', 'Bg4', 'Bxc8', 'Qg4', 'O-O', 'Bf4', 'Qxg7', 'Qxh8+', 'Rae1', 'dxc4', 'Bd2', 'bxc3', 'Be3', 'Rb1', 'Rb7+', 'Rxa7', 'Bf4', '0-1']","['e6', 'd5', 'd4', 'c5', 'Nc6', 'Nf6', 'h5', 'h4', 'h3', 'e5', 'Ng4', 'b5', 'Ncxe5', 'Nxe5', 'Qc7', 'Qxe5', 'Rxc8', 'Rc6', 'Be7', 'Qe6', 'Bf6', 'Bxh8', 'c4', 'bxc4', 'c3', 'dxc3', 'Rd6', 'Kd7', 'Kc6', 'Qxe4', 'Qg2#']",32,31
1147634487,2015-05-10T15:55:33,2015-05-10T15:57:27,Bullet,ChessRule,3601498,win,13900145,timeout,"['e4', 'c5', 'Nf3', 'Nc6', 'Bb5', 'g6', 'Bxc6', 'dxc6', 'h3', 'Bg7', 'd3', 'Nf6', 'Nc3', 'O-O', 'Be3', 'b6', 'a4', 'Ne8', 'a5', 'Bd7', 'O-O', 'Nc7', 'axb6', 'axb6', 'Na4', 'Nb5', 'c3', 'Qc7', 'Nd2', 'Ra7', 'Nc4', 'Rfa8', 'Qb3', 'Be6', 'Qc2', 'Nd6', 'Ncxb6', 'Rb8', 'Bxc5', 'Nb5', 'f4', 'h5', 'f5', 'gxf5', 'exf5', 'Bd5', 'Nxd5', 'cxd5', 'Bxa7', 'Qxa7+', 'd4', 'Qc7', 'Nc5', 'Nd6', 'f6', 'Bxf6', 'Rxf6', 'exf6', 'Qe2', 'Ne4', 'Nxe4', 'dxe4', 'Rf1', 'Qc6', 'Qxh5', 'Rxb2', 'Qg4+', 'Kf8', 'Qf4', 'e3', 'Qg3', 'e2', 'Re1', 'Qe4', 'Kh2', 'Rb1', 'Qd6+', 'Kg8', 'Qg3+', 'Kf8', 'Qd6+', 'Kg7', 'Qg3+', 'Kh7', 'd5', 'Rxe1', 'Qxe1', 'Qe5+', 'Qg3', 'Qxd5', 'Qh4+', '1-0']",92,"['e4', 'Nf3', 'Bb5', 'Bxc6', 'h3', 'd3', 'Nc3', 'Be3', 'a4', 'a5', 'O-O', 'axb6', 'Na4', 'c3', 'Nd2', 'Nc4', 'Qb3', 'Qc2', 'Ncxb6', 'Bxc5', 'f4', 'f5', 'exf5', 'Nxd5', 'Bxa7', 'd4', 'Nc5', 'f6', 'Rxf6', 'Qe2', 'Nxe4', 'Rf1', 'Qxh5', 'Qg4+', 'Qf4', 'Qg3', 'Re1', 'Kh2', 'Qd6+', 'Qg3+', 'Qd6+', 'Qg3+', 'd5', 'Qxe1', 'Qg3', 'Qh4+']","['c5', 'Nc6', 'g6', 'dxc6', 'Bg7', 'Nf6', 'O-O', 'b6', 'Ne8', 'Bd7', 'Nc7', 'axb6', 'Nb5', 'Qc7', 'Ra7', 'Rfa8', 'Be6', 'Nd6', 'Rb8', 'Nb5', 'h5', 'gxf5', 'Bd5', 'cxd5', 'Qxa7+', 'Qc7', 'Nd6', 'Bxf6', 'exf6', 'Ne4', 'dxe4', 'Qc6', 'Rxb2', 'Kf8', 'e3', 'e2', 'Qe4', 'Rb1', 'Kg8', 'Kf8', 'Kg7', 'Kh7', 'Rxe1', 'Qe5+', 'Qxd5', '1-0']",46,46
1147636591,2015-05-10T15:58:30,2015-05-10T15:59:57,Bullet,ChessRule,4402618,resigned,24633569,win,"['g3', 'e5', 'Bg2', 'd5', 'd3', 'Nf6', 'c4', 'c6', 'cxd5', 'cxd5', 'Nc3', 'Nc6', 'Bg5', 'Be6', 'Bxf6', 'gxf6', 'Nf3', 'Bc5', 'O-O', 'Qd7', 'Rc1', 'Bb6', 'Na4', 'Qd6', 'Nxb6', 'axb6', 'Nd2', 'f5', 'a3', 'O-O', 'e4', 'f4', 'exd5', 'Bxd5', 'Ne4', 'Bxe4', 'Bxe4', 'f5', 'Bxc6', 'bxc6', 'Qb3+', 'Kh8', 'Qxb6', 'Rf6', 'Qc5', 'Qe6', 'Rfe1', 'e4', 'dxe4', 'fxe4', 'Rc4', 'e3', 'fxe3', 'fxg3', 'hxg3', 'Rg8', 'g4', 'Rxg4+', 'Rxg4', 'Qxg4+', 'Kh1', 'Rh6+', '0-1']",63,"['g3', 'Bg2', 'd3', 'c4', 'cxd5', 'Nc3', 'Bg5', 'Bxf6', 'Nf3', 'O-O', 'Rc1', 'Na4', 'Nxb6', 'Nd2', 'a3', 'e4', 'exd5', 'Ne4', 'Bxe4', 'Bxc6', 'Qb3+', 'Qxb6', 'Qc5', 'Rfe1', 'dxe4', 'Rc4', 'fxe3', 'hxg3', 'g4', 'Rxg4', 'Kh1', '0-1']","['e5', 'd5', 'Nf6', 'c6', 'cxd5', 'Nc6', 'Be6', 'gxf6', 'Bc5', 'Qd7', 'Bb6', 'Qd6', 'axb6', 'f5', 'O-O', 'f4', 'Bxd5', 'Bxe4', 'f5', 'bxc6', 'Kh8', 'Rf6', 'Qe6', 'e4', 'fxe4', 'e3', 'fxg3', 'Rg8', 'Rxg4+', 'Qxg4+', 'Rh6+']",32,31
1147637770,2015-05-10T16:00:29,2015-05-10T16:02:24,Bullet,ChessRule,8602980,win,13702971,timeout,"['e4', 'e6', 'd4', 'b6', 'Nc3', 'Bb7', 'Bd3', 'Bb4', 'Ne2', 'c5', 'd5', 'Nf6', 'O-O', 'O-O', 'Bg5', 'h6', 'Bh4', 'e5', 'a3', 'Bxc3', 'Nxc3', 'd6', 'f4', 'Nbd7', 'f5', 'a6', 'a4', 'Qc7', 'Kh1', 'c4', 'Be2', 'Nh7', 'g4', 'f6', 'Bf2', 'Nc5', 'Be3', 'Ng5', 'Bf3', 'Nxf3', 'Qxf3', 'b5', 'a5', 'b4', 'Ne2', 'b3', 'c3', 'Nd3', 'Rab1', 'Qxa5', 'h4', 'Qa2', 'g5', 'fxg5', 'hxg5', 'hxg5', 'Bxg5', 'Qa5', 'Ng3', 'Rf7', 'f6', 'Raf8', 'Qg4', 'Bc8', 'Qh5', 'Nf4', 'Qh4', 'Ng6', 'Qh5', 'Nf4', 'Bxf4', 'exf4', 'Rxf4', 'Rxf6', 'Nf5', 'g6', 'Qg5', 'Bxf5', 'Rxf5', 'Rxf5', 'exf5', 'Qc7', 'Qxg6+', 'Qg7', 'Qe6+', '1-0']",86,"['e4', 'd4', 'Nc3', 'Bd3', 'Ne2', 'd5', 'O-O', 'Bg5', 'Bh4', 'a3', 'Nxc3', 'f4', 'f5', 'a4', 'Kh1', 'Be2', 'g4', 'Bf2', 'Be3', 'Bf3', 'Qxf3', 'a5', 'Ne2', 'c3', 'Rab1', 'h4', 'g5', 'hxg5', 'Bxg5', 'Ng3', 'f6', 'Qg4', 'Qh5', 'Qh4', 'Qh5', 'Bxf4', 'Rxf4', 'Nf5', 'Qg5', 'Rxf5', 'exf5', 'Qxg6+', 'Qe6+']","['e6', 'b6', 'Bb7', 'Bb4', 'c5', 'Nf6', 'O-O', 'h6', 'e5', 'Bxc3', 'd6', 'Nbd7', 'a6', 'Qc7', 'c4', 'Nh7', 'f6', 'Nc5', 'Ng5', 'Nxf3', 'b5', 'b4', 'b3', 'Nd3', 'Qxa5', 'Qa2', 'fxg5', 'hxg5', 'Qa5', 'Rf7', 'Raf8', 'Bc8', 'Nf4', 'Ng6', 'Nf4', 'exf4', 'Rxf6', 'g6', 'Bxf5', 'Rxf5', 'Qc7', 'Qg7', '1-0']",43,43
1147639525,2015-05-10T16:04:02,2015-05-10T16:05:14,Bullet,ChessRule,13600656,timeout,5050847,win,"['g3', 'e5', 'Bg2', 'Nf6', 'd3', 'd5', 'c4', 'c6', 'cxd5', 'cxd5', 'Nc3', 'Be6', 'Bg5', 'Nc6', 'Qb3', 'Bb4', 'Bxf6', 'gxf6', 'Qa4', 'O-O', 'a3', 'Ba5', 'b4', 'Bb6', 'Nf3', 'Rc8', 'O-O', 'Nd4', 'Nd1', 'Nxe2+', 'Kh1', 'Nd4', 'Nxd4', 'Bxd4', 'Rb1', 'a6', 'Qb3', 'f5', 'Ne3', 'e4', 'Nc2', 'Bg7', 'd4', 'Rc4', 'Ne3', 'Rxd4', 'Qc2', 'Rd3', 'Rfd1', 'Rc3', 'Qe2', 'd4', 'Nf1', 'Bc4', 'Qd2', 'Rd3', 'Qc2', 'Rxd1', 'Rxd1', 'b5', 'Nd2', 'Bd3', 'Qb3', 'f4', 'f3', 'e3', 'Qxd3', 'exd2', 'Qxd2', 'fxg3', 'hxg3', 'Qf6', 'Kg1', 'Re8', 'Qd3', 'Re3', 'Qd2', 'Qe5', 'f4', 'Qf5', 'Qf2', 'Qg4', 'Rf1', 'Rxg3', 'Kh2', 'Qh4+', 'Kg1', 'd3', 'Qc5', 'h6', 'Qc8+', 'Kh7', 'Qf5+', 'Rg6', 'Qc8', 'Qg3', '0-1']",97,"['g3', 'Bg2', 'd3', 'c4', 'cxd5', 'Nc3', 'Bg5', 'Qb3', 'Bxf6', 'Qa4', 'a3', 'b4', 'Nf3', 'O-O', 'Nd1', 'Kh1', 'Nxd4', 'Rb1', 'Qb3', 'Ne3', 'Nc2', 'd4', 'Ne3', 'Qc2', 'Rfd1', 'Qe2', 'Nf1', 'Qd2', 'Qc2', 'Rxd1', 'Nd2', 'Qb3', 'f3', 'Qxd3', 'Qxd2', 'hxg3', 'Kg1', 'Qd3', 'Qd2', 'f4', 'Qf2', 'Rf1', 'Kh2', 'Kg1', 'Qc5', 'Qc8+', 'Qf5+', 'Qc8', '0-1']","['e5', 'Nf6', 'd5', 'c6', 'cxd5', 'Be6', 'Nc6', 'Bb4', 'gxf6', 'O-O', 'Ba5', 'Bb6', 'Rc8', 'Nd4', 'Nxe2+', 'Nd4', 'Bxd4', 'a6', 'f5', 'e4', 'Bg7', 'Rc4', 'Rxd4', 'Rd3', 'Rc3', 'd4', 'Bc4', 'Rd3', 'Rxd1', 'b5', 'Bd3', 'f4', 'e3', 'exd2', 'fxg3', 'Qf6', 'Re8', 'Re3', 'Qe5', 'Qf5', 'Qg4', 'Rxg3', 'Qh4+', 'd3', 'h6', 'Kh7', 'Rg6', 'Qg3']",49,48
1147641251,2015-05-10T16:06:25,2015-05-10T16:07:48,Bullet,ChessRule,302538,checkmated,500755,win,"['e4', 'g6', 'd4', 'Bg7', 'Nc3', 'd6', 'Be3', 'h5', 'f4', 'a6', 'Nf3', 'b5', 'Bd3', 'Bb7', 'a3', 'Nd7', 'O-O', 'Ngf6', 'h3', 'e5', 'fxe5', 'dxe5', 'd5', 'O-O', 'Bg5', 'Qe8', 'Nh4', 'Nh7', 'Be3', 'c6', 'Qe1', 'Nhf6', 'd6', 'c5', 'Bg5', 'c4', 'Be2', 'Nxe4', 'Nxe4', 'Bxe4', 'Bxh5', 'Bxg2', 'Kxg2', 'gxh5', 'Qe2', 'f6', 'Be3', 'Qf7', 'Nf5', 'Kh8', 'Kh2', 'Rg8', 'Qf3', 'Bf8', 'Rad1', 'Qh7', 'Qxa8', 'Bxd6', 'Qd5', 'Bb8', 'Qxd7', 'e4+', 'Bf4', 'Qg6', 'Ng3', 'h4', 'Kh1', 'hxg3', 'Bxb8', 'g2+', 'Kg1', 'gxf1=Q+', 'Kxf1', 'Qg2+', 'Ke1', 'e3', 'Qf5', 'Qg1+', 'Ke2', 'Rg2+', 'Kf3', 'Qf2+', 'Ke4', 'Qxf5+', 'Kxf5', 'e2', 'Rd8+', 'Kg7', 'Rd7+', 'Kh6', 'Rh7+', 'Kxh7', 'Bf4', 'Rf2', 'Kxf6', 'Rxf4+', 'Kg5', 'e1=Q', 'Kh5', 'Qf2', 'h4', 'Rxh4+', 'Kg5', 'Qf4#', '0-1']",105,"['e4', 'd4', 'Nc3', 'Be3', 'f4', 'Nf3', 'Bd3', 'a3', 'O-O', 'h3', 'fxe5', 'd5', 'Bg5', 'Nh4', 'Be3', 'Qe1', 'd6', 'Bg5', 'Be2', 'Nxe4', 'Bxh5', 'Kxg2', 'Qe2', 'Be3', 'Nf5', 'Kh2', 'Qf3', 'Rad1', 'Qxa8', 'Qd5', 'Qxd7', 'Bf4', 'Ng3', 'Kh1', 'Bxb8', 'Kg1', 'Kxf1', 'Ke1', 'Qf5', 'Ke2', 'Kf3', 'Ke4', 'Kxf5', 'Rd8+', 'Rd7+', 'Rh7+', 'Bf4', 'Kxf6', 'Kg5', 'Kh5', 'h4', 'Kg5', '0-1']","['g6', 'Bg7', 'd6', 'h5', 'a6', 'b5', 'Bb7', 'Nd7', 'Ngf6', 'e5', 'dxe5', 'O-O', 'Qe8', 'Nh7', 'c6', 'Nhf6', 'c5', 'c4', 'Nxe4', 'Bxe4', 'Bxg2', 'gxh5', 'f6', 'Qf7', 'Kh8', 'Rg8', 'Bf8', 'Qh7', 'Bxd6', 'Bb8', 'e4+', 'Qg6', 'h4', 'hxg3', 'g2+', 'gxf1=Q+', 'Qg2+', 'e3', 'Qg1+', 'Rg2+', 'Qf2+', 'Qxf5+', 'e2', 'Kg7', 'Kh6', 'Kxh7', 'Rf2', 'Rxf4+', 'e1=Q', 'Qf2', 'Rxh4+', 'Qf4#']",53,52
